device,endlatitude,endlocaltime,endlongitude,endodometer,filedate,filetimeutc,numbsmtx,numcanoutages,numgnssoutages,numinforms,numintersectionencounters,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,startlatitude,startlocaltime,startlongitude,startodometer,utctime,uuid,tripid,tripdistance,avgspeed
100336,40.29515794730523,60198442.0,-83.50670105712359,,20200611.0,161453.0,19495.0,53.0,0.0,0.0,1.0,78.0,0.0,4205.0,0.0,40.0912797704198,58705994.0,-83.15829851647777,0.0,1591892093621.0,47202a3899b1aff336c0c7c58cc27354,0e24229364f045ec93a1dbe27309ff39,37318.141270836524,29.325840352345267
103540,39.99612929850756,46446757.0,-83.05271483420188,,20200621.0,121758.0,21644.0,13.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,40.18890868017123,44478568.0,-82.75726220017926,0.0,1592741878162.0,47249e9707e241656765795ae38da612,b9e2d57bf43b210c712f106a23cf1646,33060.85956135484,25.672999063866087
100336,40.08225453293087,658959.0,-83.15578189687864,,20200622.0,233834.0,19166.0,23.0,0.0,0.0,0.0,0.0,0.0,5092.0,0.0,40.285363056567725,85384689.0,-83.52707869203863,0.0,1592869114551.0,472d9bd218d70a4c26d7eabd357854df,a02d2943ae2db80c3d9e41666c2fd421,38839.796446117005,27.19879697048521
100334,40.18684065552964,44770291.0,-83.02075481413381,0.0,20200622.0,121003.0,9308.0,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.19610782154462,43962918.0,-83.10251961547867,0.0,1592827803137.0,4758be2c74f670805cdde313a8d726e4,0b852cc18f341f5671654958e60919ab,7038.298127746888,14.724700438362223
100810,40.28601330630194,76961069.0,-83.06884924338424,,20200609.0,211300.0,7755.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29808958290579,76380509.0,-83.13338158994415,0.0,1591737180009.0,478f281856fb291b2e61eb589a3e66ac,080e612df44b4833f75f4e9f46093d2b,5648.593538010228,11.97461627691113
103494,40.295096871979005,62816308.0,-83.50665109781603,,20200611.0,165335.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,40.11216032026624,60998020.0,-83.07476243127056,0.0,1591894415324.0,47cc381e4114053e85f6dfdd135ab222,90f4cc51b94a480cad880d21e7240416,42008.42570710265,27.471142513882384
100085,40.28535617493678,46793744.0,-83.52700243358701,,20200623.0,124624.0,10724.0,13.0,0.0,0.0,0.0,470.0,0.0,5174.0,0.0,40.2690200238951,46099782.0,-83.37551945854663,0.0,1592916384586.0,47db0f07b7af2f3bdd9124629911716d,637ecc23763953c60e8b9c41e1d301f2,13010.333804871678,26.4746842603974
103540,40.08899494971833,53095034.0,-82.82436065966336,,20200621.0,142102.0,14285.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99612929850756,51663591.0,-83.05271483420188,0.0,1592749262992.0,47e331f9ce2fea128845f07be584b971,2a58562369ff4198b5f1be8ff8e2f4ad,22047.75603168301,25.351388530305048
100329,36.39716868234019,56326475.0,-83.92777571079344,,20200610.0,153841.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.397285688480565,56321875.0,-83.92776710145337,0.0,1591803521288.0,47f34a10b23b54bc7f7bb2808997dd2e,78e5f89908450fef57d42a5696c3e7b6,13.006698951751561,7.010555519700001
103443,40.11933515700681,79590804.0,-83.1848016526385,,20200602.0,212158.0,28332.0,5.0,0.0,0.0,0.0,105.0,0.0,1447.0,0.0,40.29506858851705,78315669.0,-83.50668633516533,0.0,1591132918734.0,4825a7f356fcca060c60266ea9e2f632,b151d842762bdf6fd412740614cafcf2,33641.13156389769,31.209901631279813
100943,40.06519093351672,9746322.0,-83.15016205180625,,20200630.0,24052.0,771.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29506858851705,9652746.0,-83.50668633516533,0.0,1593484852746.0,4826ad7b08e94415f85db7e47b50ce9e,095f1b7a7bdf921cfb017c3eed696a3f,39668.031761253704,11.416222028
102752,40.15374617446992,50564583.0,-83.23901225714631,,20200623.0,122942.0,57151.0,6.0,0.0,0.0,2.0,182.0,0.0,5366.0,0.0,40.153710037931,45169150.0,-83.23899079935696,0.0,1592915382419.0,48390515b1f4c0618f8bce0d0c9adc1f,8d2a4b3b2520adc21f4e4c4b47c7dda3,4.409394447389528,10.60336174328141
101260,40.29511591476256,48793092.0,-83.50667111182257,,20200617.0,130528.0,19334.0,44.0,0.0,0.0,1.0,0.0,0.0,4445.0,0.0,40.0827102123501,47154259.0,-83.15473023883304,0.0,1592399128402.0,4846528ec8f8ad7ce64b84f19fa254cb,fff910180b61bb120ff4fa96cfce6046,38137.80986246302,26.529077549544223
100085,40.1516551410249,74260790.0,-83.13172437131641,,20200620.0,201340.0,16746.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14457686703406,72821544.0,-82.97896562384565,0.0,1592684020945.0,48aad0d85dad404c7d1d1d7721dd3c5d,98005803cda165f1b3dd5205ddd9f0e9,13040.135696463727,10.738313767516892
101084,40.07591542500591,5225976.0,-83.13069593981358,,20200626.0,5613.0,20362.0,5.0,0.0,0.0,0.0,0.0,0.0,2006.0,0.0,40.285386172895926,3583111.0,-83.5270255041572,0.0,1593132973678.0,48f48c6164167447d46023c768b5772b,2f589770663f7681a40242b040076e41,40992.31154193098,29.784215019177235
103777,40.08193974559799,59772678.0,-83.0358811476364,,20200620.0,161918.0,10087.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.12669576774597,59034108.0,-83.06942318308853,0.0,1592669958409.0,4926f782a5e01f5bb0e491338a7be211,1ec44fa10001bcdc75046e09d5af6027,5733.729337312042,11.396099225145564
102816,40.31517350717258,4938438.0,-83.45782252033327,,20200610.0,10328.0,11827.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.482509500857546,3831135.0,-83.37713379864287,0.0,1591751008498.0,494319cd6d7aad6a96e60a0c792cd2d1,433962b31daa6b7355e017a974b226b6,19803.807164618178,21.856259113494886
102645,40.29515059775515,52059121.0,-83.5067003920613,,20200604.0,140042.0,18477.0,5.0,0.0,0.0,1.0,173.0,0.0,4787.0,0.0,40.09828809604143,50675296.0,-83.15871763340373,0.0,1591279242904.0,4958f2f5d9ff18c19aea758aa294ee23,0d1a6f2eb81b035a054143f192e1a87e,36820.78858783624,30.87891334746253
100943,40.062965493668536,60958688.0,-83.16556588067037,,20200612.0,163750.0,11802.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10972958490646,59871281.0,-83.18948149841945,0.0,1591979870781.0,497cb65b9d2145cba46cdd42e7120bb3,e6c1226a867fe6bfc1780253e56d0c27,5578.748547998661,6.673119792269621
103540,40.13544467774,79445573.0,-82.7597887584134,,20200628.0,220128.0,1532.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13440919309734,79289359.0,-82.7592751199498,0.0,1593381688859.0,49a7a149f687d95eb690c38068d0121f,e6ec5616d25f82f639f7ab14d83b46f8,123.02865654328369,1.613852443397436
100085,40.09153998247637,57094471.0,-83.09023670352805,,20200630.0,153555.0,9241.0,5.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,40.13358616476067,56462911.0,-83.12420048281095,0.0,,49b15108cb6f2ee012c41203389a195f,80c7a38aed38ce8d20bb61b05cd094c7,5493.687749986719,10.541112672727346
102645,40.097950687099136,81631718.0,-83.08644334695794,,20200602.0,220246.0,22419.0,8.0,0.0,24.0,5.0,5326.0,0.0,6786.0,0.0,40.29503507412642,79689828.0,-83.50665908759322,0.0,1591135366031.0,49e67c72f432aae3e58bbf343c2a6bbc,8d6593857758eeada6ff71f140446add,41942.39304528876,25.6211731104982
100085,40.228220733984,64850739.0,-83.33831242285041,,20200607.0,175439.0,3622.0,13.0,0.0,0.0,0.0,0.0,0.0,7943.0,0.0,40.23816314573821,64480506.0,-83.33965142603006,0.0,1591552479908.0,49f50b77996f77bffde9bb0d21406365,ae8964910caf8ea1469703eacc1530ce,1109.8620514636884,7.492846785196211
100810,40.276745888518064,79121372.0,-83.07818877410868,,20200605.0,212551.0,21719.0,37.0,0.0,0.0,0.0,0.0,0.0,3158.0,0.0,40.25428156743862,77472098.0,-83.37324338691455,0.0,1591392351141.0,4a1ee305cc2daebcb2019eb9210a4527,ac296a5654200ce0d3ba107c6c997628,25221.634192776488,17.606138870860505
103494,40.10106286422057,76062760.0,-83.09538551328309,,20200610.0,205731.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.11391191688426,75502203.0,-83.06486473987295,0.0,1591822651845.0,4a2f9a4429c97fb476a5ea3d9881e53a,79affea1d0d7550a90bf152a2be28c7e,2967.648977605372,7.408490552183908
100810,40.25432468457297,58628588.0,-83.36998495347862,,20200601.0,161258.0,3825.0,19.0,0.0,0.0,0.0,0.0,0.0,8362.0,0.0,40.237008768287616,58378664.0,-83.3501016424293,0.0,1591027978066.0,4a493a3bafec17a9b75913d058bdb9c6,796536ac99b823c83dce72baa77a9225,2561.091444768984,13.553336437063656
101260,40.08401256833013,79159139.0,-83.14157390742874,,20200621.0,214843.0,7932.0,8.0,0.0,0.0,1.0,0.0,0.0,3161.0,0.0,40.09628169458559,78524185.0,-83.09277667616112,0.0,1592776123679.0,4a8eaa5e3a306b89a63bb93b89b237a6,7b9069890edd53d2c61e83e399ad3804,4378.811112999483,9.635994627796208
100810,40.25431619546072,45656595.0,-83.36988811442173,,20200624.0,121341.0,17897.0,18.0,0.0,0.0,0.0,0.0,0.0,3774.0,0.0,40.27676701156096,44319669.0,-83.07809904175066,0.0,1593000821240.0,4a9f40ea166c1fda28b3174f82ee53f2,14ac3ffbfdb278d0d96fd7bb27e53e97,24945.077484964604,20.81652136066087
101829,40.11747294838848,79712424.0,-83.17728551376716,0.0,20200604.0,220533.0,3157.0,11.0,0.0,0.0,0.0,451.0,0.0,1.0,0.0,40.10379918756656,79534208.0,-83.16386388194637,0.0,1591308333708.0,4abb6c723d8283d005024f3cbc7aec0e,bda98960ba26cfbfd26ccb6b7fcee772,1901.2010892965616,13.282767591938203
100085,40.133600963796,79546937.0,-83.12414517227305,,20200621.0,215635.0,7622.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13004462983508,78995682.0,-83.09144971188502,0.0,1592776595083.0,4ae1125e9a38b5ba289526a7466fe79b,2e84ac992d45826bf558e78612e9f60d,2814.4552824067314,12.5217056019478
100943,40.12818168228295,44472838.0,-83.16014125046568,,20200607.0,121639.0,2659.0,5.0,0.0,0.0,1.0,0.0,0.0,1883.0,0.0,40.09744495818829,44203012.0,-83.15868764225894,0.0,1591532199313.0,4b095b3873b56a0c15a707c6d4faf394,0c6da13095796559877a035f110af7d2,3415.1566751329583,13.281612468104477
102858,40.29513560480844,77287265.0,-83.0683300977019,,20200603.0,200822.0,47774.0,3.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,40.30341791104048,72736792.0,-83.51188114584755,0.0,1591214902268.0,4b0fa48dbcc2d4d7eb15ca28b2e9c57b,19cf7a8548535f69e2267ae393e3a3f5,37721.83365733853,10.986992149490515
101735,40.23684781132421,55101855.0,-83.3502732974267,,20200627.0,145037.0,16553.0,3.0,0.0,0.0,4.0,0.0,0.0,12572.0,0.0,40.14801141398613,53437793.0,-83.0916350638672,0.0,1593269437194.0,4b1d25290d30c9df74f21ca82cd8fda7,abf69ae8c73b586956a46db860cdbd7e,24132.1162158423,20.225237276912246
102752,40.153816206367736,62375572.0,-83.23894158931957,,20200608.0,165459.0,15860.0,6.0,0.0,0.0,1.0,118.0,0.0,1456.0,0.0,40.29503210765692,61076548.0,-83.50665479421787,0.0,1591635299835.0,4b284b54d42811b56992664bb1330988,4d517827fb237cf6c2d3c32e73fe26ee,27660.07307710637,25.703361219177978
100336,40.10224754375096,84486271.0,-83.15834909154701,,20200630.0,195235.0,,125.0,2.0,0.0,4.0,67.0,0.0,1780.0,0.0,37.80333334342635,71555623.0,-81.21260925096755,0.0,,4b31bc2fd9a3f8e078fd8e28c530a76a,85d5527f88e8debcbedce02806d22753,305890.4933026864,29.69568693881132
101735,40.09072524027516,39890566.0,-83.0207700724938,,20200612.0,110343.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.058358667549626,39823710.0,-83.00027172553374,0.0,1591959823710.0,4b52da2ac4264207701159c3d4e7239b,e697b59bfd050c88f709ac03ca903128,3996.6432667771687,1.7173746773529412
102743,40.25618736751876,51340768.0,-83.38518551868391,,20200612.0,141518.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26705673535135,51318568.0,-83.3779290257301,0.0,1591971318568.0,4ba3f58325f8b87582466e551a709b2e,3f695efc025f48e8f82cc2f9b2768225,1355.6280939487335,5.217297884545455
102701,40.26331400321264,75271786.0,-83.37424495380706,,20200606.0,205301.0,2226.0,13.0,0.0,0.0,0.0,0.0,0.0,4851.0,0.0,40.26010464980996,75181778.0,-83.37511477140089,0.0,1591476781179.0,4ba4166ea22149c1368ed85a853593dc,74d711a09b1ede29f0df07b7688819ad,363.96609238691997,6.317700538277778
103494,40.11213000835079,59139661.0,-83.0748124032767,,20200624.0,155136.0,0.0,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.285409501111616,57336373.0,-83.52697868672573,0.0,1593013896160.0,4bcfce4ce0bf3e76f0588da98ad3e1c2,957e7d1888b79daeafb81977caf0d9d4,43040.09521100827,28.796798257468073
102816,40.361819291815415,57545010.0,-83.79465060503011,,20200622.0,151732.0,24824.0,32.0,0.0,0.0,4.0,0.0,0.0,8489.0,0.0,40.23071361183116,55053265.0,-83.33920419067633,0.0,1592839052669.0,4bd60a1416a2d5af1c94f5f5792515f6,bf5702ae63d98bdf53dd56acb30de118,41369.761280682884,19.63318813173834
100625,40.06918661222598,45118957.0,-83.1597546075266,,20200612.0,115817.0,21678.0,,0.0,0.0,0.0,895.0,0.0,4494.0,0.0,40.29499582992341,43434193.0,-83.50662656804367,0.0,1591963097363.0,4bf76b7c4a68c483bd424f4aa35789e1,2c2d14a9bd2af54324beeddfbcd6fe9f,38747.859186890506,27.28578304984057
101260,40.29512506819825,43492059.0,-83.5066694971,,20200611.0,113636.0,18935.0,37.0,0.0,0.0,1.0,0.0,0.0,5874.0,0.0,40.091720047092814,41962118.0,-83.15836403873382,0.0,1591875396573.0,4c0b8a5ba440164841d8b523c8ea9d58,9f6d67afb8492e9b22733c0522fdb42c,37279.64610580065,26.9919410781154
103494,40.29512506819825,61548355.0,-83.5066694971,,20200606.0,170507.0,0.0,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.091720047092814,61507853.0,-83.15836403873382,0.0,1591463107853.0,4c3bd92bf648880e67700ce77a34a260,748681880369a127cf9c13de9d3a3ed1,37279.64610580065,4.700867985
102394,40.15645666625834,78827882.0,-83.03903211098917,,20200603.0,211207.0,26596.0,5.0,0.0,0.0,2.0,0.0,0.0,2125.0,0.0,40.2950412057595,76544347.0,-83.50666087550941,0.0,1591218727771.0,4c5cec3e0d2db71229f8e2025b12d5d1,a76a7f89b74c7fd8d077ed9cb45c63b9,42671.97924141074,26.060911729429883
100365,40.11498353297075,49291254.0,-83.09058818086865,,20200614.0,133856.0,3177.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1220466867677,49136942.0,-83.09163374240477,0.0,1592141936354.0,4c62a1d0068d686f4e35ce0a5524a856,0104d389d32a845e806e56a48d908dfb,789.3192062092367,6.715539163863637
101228,40.227560763546585,68494766.0,-83.33802551684494,,20200629.0,183248.0,17175.0,3.0,0.0,0.0,9.0,0.0,0.0,,1.0,40.26672303029633,66790997.0,-83.37477798455582,0.0,1593455568703.0,4c77f7a8a724df7bcc8f2abe0d0fc873,989b9d169897f5b12397293ce8157458,5356.175878359722,6.9934331415122815
100339,40.15416228155373,82246071.0,-83.08636965647933,,20200606.0,223014.0,11769.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26672303029633,81014484.0,-83.37477798455582,0.0,1591482614484.0,4cc8aea308c9f2a9541a81ed507d43a9,55111b622f3412b9a5db16585ff568d3,27550.688824432087,2.421730574424779
102645,40.10373433438521,53500034.0,-83.176813931182,,20200621.0,144223.0,7630.0,35.0,0.0,0.0,0.0,0.0,0.0,2741.0,0.0,40.09483733833382,53389924.0,-83.16800223174559,0.0,1592750543897.0,4cf1ef4c998a4131b9fe36ae0b669feb,1de392811fe22cf87fb4937eebbbf8bb,1241.1659519202958,14.446826716025104
102394,40.157050436291534,75111677.0,-83.01535612026521,,20200607.0,204414.0,6593.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13921342033292,74655332.0,-82.98119808455981,0.0,1591562654733.0,4cfbe934a7ba32106db665363007ed61,50dd277d4df510a350551c7df1ad932f,3520.529113888885,9.047873864342105
101228,40.267253799050216,85828695.0,-83.37477094124439,,20200612.0,232057.0,19246.0,3.0,0.0,0.0,11.0,0.0,0.0,20962.0,1.0,40.25954476355263,84081123.0,-83.37439577680551,0.0,1592004057923.0,4d1f439329d0ddaa2f05870e06c29032,da6e6414848ef91726ffce6747d0b6e6,856.6036597392124,10.448787374037394
103777,40.14475201928014,42326751.0,-83.07303207835625,,20200626.0,112957.0,11509.0,13.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,40.14474824431228,41552883.0,-83.07294347960767,0.0,1593170997880.0,4d3bea21f0be973b301eff2137348e55,418aadd1c53b6c09765e363ab6f93bf9,7.5614162557863605,7.386516754518423
100336,40.116430370978975,69614570.0,-83.11181784884171,,20200621.0,190450.0,9156.0,5.0,0.0,0.0,1.0,81.0,0.0,1173.0,0.0,40.0845314922854,68833387.0,-83.14397180095331,0.0,1592766290872.0,4d9cc05c9426db5a3dc5664f523b8faa,991392a7b3d9366d5706ea3a703a35d1,4479.105557692229,8.955165669697555
102752,40.10177352663542,85474354.0,-83.10853428408697,,20200609.0,231905.0,14737.0,15.0,6.0,0.0,3.0,0.0,0.0,4945.0,0.0,40.14193326275407,84151722.0,-83.2482323749606,0.0,1591744745605.0,4da80f50825d5126aba491b4629852cd,36cbd2dffe08f4455c8a03b76a74e765,12715.661456911372,17.88394939138654
100943,40.09250183091565,60830367.0,-83.09328602456226,,20200624.0,164055.0,7649.0,35.0,0.0,0.0,4.0,0.0,0.0,6356.0,0.0,40.10377490228958,60055994.0,-83.16107495814691,0.0,1593016855406.0,4dcf0dc721948f1aeee4493c62a62f90,98cb0fcf1e68537b685a0f72f4e35bc1,5914.436483310546,9.872377163807142
100618,40.09900051005658,39225926.0,-83.11910353846694,,20200602.0,104926.0,1470.0,27.0,0.0,0.0,,0.0,0.0,3182.0,0.0,40.10246837222088,39027209.0,-83.11010072509283,0.0,1591094966830.0,4e1abc554f85553cb3de3656074ce293,00fe6cf93512d35c69e6c5a6b2e4ae7a,858.8152348574193,7.858615462306425
102629,40.29510693985223,42498410.0,-83.50666099560104,,20200615.0,112106.0,18544.0,13.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,40.13354061986346,41056377.0,-83.17961785547311,0.0,1592220066219.0,4e4a16ae8ecb3fe326e5717dcef57386,7f656f100a987aa4e54b3cc21f49656e,33119.619999273105,25.08484484534274
103777,40.19944999375311,67689928.0,-82.93784654011645,,20200630.0,175825.0,29803.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.117684157265785,64706133.0,-83.0660589892985,0.0,,4e59429b4b6620892214a8dff721106e,a0e352027e3e77f23840dee56a9dfffd,14203.725600568127,7.3681542357250756
100943,40.07199972250328,50946489.0,-83.15911464281487,,20200627.0,140111.0,5911.0,5.0,0.0,0.0,3.0,0.0,0.0,1860.0,0.0,40.12822768856885,50494249.0,-83.15926653590222,0.0,1593266471729.0,4e66c5fa9df63a5ec43482abafa2aef0,e0d5eb8e6b60669a595622b52473397d,6243.373200026352,13.617700949487727
102849,40.295083591825104,48687182.0,-83.50664221245232,,20200625.0,130031.0,21110.0,5.0,0.0,0.0,3.0,30.0,0.0,5230.0,0.0,40.09914050126076,47200639.0,-83.13015880967885,0.0,1593090031585.0,4e8b5d00d11dc3eee32351b36b1d4539,c6e6f99676943ec4d9ff1c347d06679d,38742.81936926815,29.003155746289245
103443,40.295109762292775,66731589.0,-83.50667242731168,,20200615.0,180459.0,17882.0,5.0,0.0,0.0,0.0,478.0,0.0,2054.0,0.0,40.11303892817678,65246150.0,-83.15484220993977,0.0,1592244299759.0,4e8b70911c64280e0364bd8ef65db8ad,11411c9519e0ae01b1e966c757391cc4,36138.503454532394,27.63211517631145
101860,40.295109762292775,57534775.0,-83.50667242731168,,20200608.0,155846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.11303892817678,57526475.0,-83.15484220993977,0.0,1591631926475.0,4e9fc550b69e6d6d170919be8ede66f5,9e22f8aa0070cf3479ae1fa8cd0a5479,36138.503454532394,20.389629199999998
100810,40.254307474317216,61005021.0,-83.36987880956977,,20200624.0,163813.0,12432.0,23.0,0.0,0.0,0.0,0.0,0.0,28378.0,0.0,40.25431756471013,60047525.0,-83.37324864680342,0.0,1593016693202.0,4ee1cf6f2215f5020141c0265e11a500,dd6e4c6e8db8589c9d06666d856fcd2b,286.6952147792172,7.863058809861396
100336,40.09124682702133,75128545.0,-83.15853667715504,,20200621.0,204149.0,7515.0,5.0,0.0,0.0,2.0,0.0,0.0,6847.0,0.0,40.09953047108658,74704901.0,-83.10458359618626,0.0,1592772109695.0,4f1b7e32185964a648e1ff95f9fe0ba7,f766c127d5539942409b92dc623c623d,4691.884039209321,13.827255392033097
101829,40.09094384361349,65802862.0,-83.09360259108286,0.0,20200607.0,180231.0,8471.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1355228143084,64951682.0,-82.98993011559054,0.0,1591552951083.0,4f3b6777b3ffbab1f59bb7f39584e839,c7c66ce326d2b4d5bd951b99b751236d,10130.055357330642,15.017428283651356
102752,39.43968040445475,44447223.0,-82.55671187201338,0.0,20200604.0,115519.0,15116.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53890910301907,42920181.0,-82.43776614033645,0.0,1591271719582.0,4f5f3c42da18d03021a03aeb2de36f1e,f8b7f511ca0a7391f09fedfe2a391301,15035.787612052223,12.81337728166042
100625,40.069243776929376,5208985.0,-83.14931388364502,0.0,20200618.0,10428.0,15129.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93237969604515,3869356.0,-83.00902785447852,0.0,1592442268856.0,4f6f92fb20bd3434174c1f0ce81680ff,4ce7a8e0779c120c67886a4fb8dd2b29,19350.572728565403,19.056868546106966
101260,40.2854069960581,65674930.0,-83.52691625885117,,20200625.0,174814.0,18148.0,5.0,1.0,0.0,1.0,0.0,0.0,2545.0,0.0,40.091727933670725,64219692.0,-83.15836295128948,0.0,1593107294461.0,4f93af33235c74d73e989ac0143e944a,d6efc75d6b74b11f1dd1bde1e4ba32cf,38046.5600367154,29.634787488911847
103494,40.101323999805935,79079917.0,-83.09544985537704,,20200623.0,214806.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,40.11216717717785,78655876.0,-83.0747872585468,0.0,1592948886307.0,4f9cde092afb4e88357d61ffefe30bd0,0bbac87701bf4e05058e6eceb11172d8,2133.8249688339592,6.9258928081305635
101260,40.08405698200316,86195721.0,-83.14159162074728,,20200617.0,235224.0,3881.0,6.0,1.0,0.0,0.0,130.0,0.0,140.0,0.0,40.0862319968109,86060909.0,-83.12290159753023,0.0,1592437944523.0,4fe1201a339accc2255f2408412e513a,69601fcd0bb705f6b45ac09afb6fb820,1612.2201081882454,12.628605676724138
101735,40.09980690298053,66986566.0,-83.01744909287267,,20200613.0,181642.0,13351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18611051216826,65803360.0,-83.02121075726629,0.0,1592072202761.0,5014273f6b00e05acc04ebbce2838a05,30097c2a35181efa0717ee0343bf0ec9,9588.286534646439,8.730983354684634
101735,40.11022916691379,43258630.0,-83.01095755445496,,20200615.0,115356.0,3842.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09979359500042,43007509.0,-83.01731539370901,0.0,1592222036447.0,50285dee741b736eb29ace4ae4bd3094,96be76993c2b68e57f21f1f3b47bbe49,1279.2641062607759,6.1379601798137085
101032,39.98401975536218,56515730.0,-83.01982356852177,,20200613.0,153512.0,5878.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.98554870312572,56113296.0,-83.02758033310128,0.0,1592062512699.0,502bc62638007344c9dee2c8f8fb435e,08eab949ed94298845eb1a0f127f80bc,683.9316310826977,2.8059907019326684
101735,40.29512468781756,41572742.0,-83.5066903151388,,20200610.0,105537.0,27356.0,3.0,0.0,0.0,1.0,123.0,0.0,1977.0,0.0,40.089394759624426,39759565.0,-83.03253483442849,0.0,1591786537899.0,50674511dfd07f08866cc2538fc5269b,eb09e42de39f879f8190c34158ac0f49,46390.41536151955,30.082785850953037
101910,40.285372282139285,46318898.0,-83.52698863754401,,20200601.0,115531.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06090486928725,42932385.0,-83.1815593592397,0.0,1591012531799.0,507d6394cffc83f5e13ece3f7ba464fa,c70788826a6431474ce0ea9e2d0336cb,38560.712903070176,18.774732144412287
100943,40.062875163920566,5204272.0,-83.15366106310297,,20200624.0,12453.0,925.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06090486928725,5093011.0,-83.1815593592397,0.0,1592961893011.0,5091249db7e31372c6180e5ced03e8f0,bf375fe49682604da3fcf3413a18cbe3,2390.2239336056373,13.39758213888889
100361,40.062875163920566,61745457.0,-83.15366106310297,,20200630.0,170829.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.06090486928725,61709451.0,-83.1815593592397,0.0,,50ac00d92c1af75bd05499761c660b61,3aa9b2f70976a887d4383a03baee6e7f,2390.2239336056373,3.7442878708450706
100134,40.06542993428116,78009499.0,-83.07441364507936,0.0,20200614.0,194446.0,,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28672677997726,71087097.0,-81.52466283178877,0.0,1592163886498.0,50e8ace812563a69a641e6a3ad187ffc,df36169b369af8f3d56bd9d10ff74137,158596.1572585701,28.21014110572402
101260,40.08402892211876,84117463.0,-83.14158373038771,0.0,20200616.0,231717.0,4206.0,7.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,40.09841146743342,83838440.0,-83.12225442266977,0.0,1592349437940.0,510e877cf84db54f7b45e5d5bc189eb6,07da7ae90b8c534d5752c7035d69184c,2295.126342080204,12.362151823893967
102816,40.33528919269797,49788978.0,-83.46785094828991,,20200610.0,134545.0,1670.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32398144661951,49661567.0,-83.47401972244471,0.0,1591796745431.0,514570a8698f10ba5ca6fa448592f2bb,5ff1834437ec898dfeb81097a0e8dc5f,1360.6654255961394,10.362171708726132
101452,40.30348373347058,86262610.0,-83.51401510042079,0.0,20200609.0,230803.0,33682.0,11.0,0.0,0.0,1.0,267.0,0.0,2584.0,0.0,40.04931835022619,83453037.0,-83.01388838295303,0.0,1591744083708.0,517b600829f4d0bee4dc87ff908926ed,9c9218f97ac480b793a864ad4f5c6788,51098.220456812014,27.44990630838243
101132,40.79629403359007,76807264.0,-81.90595286631896,,20200620.0,194606.0,56333.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20478434730513,71473489.0,-83.09591062988568,0.0,1592682366060.0,518a98ff56fd605c37ac213edbe93697,df86bd2b4d8b49da4731781773f6b5ad,120368.26529588926,26.167614819677993
